"","year","production","pop_name","n","originprop","originpercentage"
"650",1987,"Composite","Puyallup Chinook",925,0.0275264849422688,2.75264849422688
"651",1988,"Composite","Puyallup Chinook",1295,0.038340833728091,3.8340833728091
"652",1989,"Composite","Puyallup Chinook",2442,0.0768819066209111,7.68819066209111
"653",1990,"Composite","Puyallup Chinook",3515,0.0936509205232729,9.36509205232729
"654",1991,"Composite","Puyallup Chinook",1702,0.0609926536462999,6.09926536462999
"655",1992,"Composite","Puyallup Chinook",3034,0.133286473663401,13.3286473663401
"656",1993,"Composite","Puyallup Chinook",1961,0.100471359770468,10.0471359770468
"657",1994,"Composite","Puyallup Chinook",2479,0.119045332308874,11.9045332308874
"658",1995,"Composite","Puyallup Chinook",2590,0.098180439727066,9.8180439727066
"659",1996,"Composite","Puyallup Chinook",1924,0.0682826418710296,6.82826418710296
"660",1997,"Composite","Puyallup Chinook",1258,0.0747252747252747,7.47252747252747
"661",1998,"Composite","Puyallup Chinook",3071,0.102915549597855,10.2915549597855
"662",1999,"Composite","Puyallup Chinook",2008,0.105357049163125,10.5357049163125
"663",2000,"Composite","Puyallup Chinook",1322,0.0470881567230632,4.70881567230632
"664",2001,"Composite","Puyallup Chinook",2123,0.0715754694716968,7.15754694716968
"665",2002,"Hatchery","Puyallup Chinook",317,0.0628718762395875,6.28718762395875
"666",2002,"Natural","Puyallup Chinook",1346,0.467685892981237,46.7685892981237
"667",2003,"Hatchery","Puyallup Chinook",775,0.0822019516334323,8.22019516334323
"668",2003,"Natural","Puyallup Chinook",912,0.231589639410868,23.1589639410868
"669",2004,"Hatchery","Puyallup Chinook",784,0.0613938919342208,6.13938919342208
"670",2004,"Natural","Puyallup Chinook",1236,0.154635305892656,15.4635305892656
"671",2005,"Hatchery","Puyallup Chinook",373,0.0535150645624103,5.35150645624103
"672",2005,"Natural","Puyallup Chinook",827,0.13575180564675,13.575180564675
"673",2006,"Hatchery","Puyallup Chinook",1267,0.0999763276256609,9.99763276256609
"674",2006,"Natural","Puyallup Chinook",1182,0.0833685992382565,8.33685992382565
"675",2007,"Hatchery","Puyallup Chinook",1490,0.156644238856182,15.6644238856182
"676",2007,"Natural","Puyallup Chinook",1275,0.132577726941874,13.2577726941874
"677",2008,"Hatchery","Puyallup Chinook",942,0.0939369764658955,9.39369764658955
"678",2008,"Natural","Puyallup Chinook",1903,0.108873505349276,10.8873505349276
"679",2009,"Hatchery","Puyallup Chinook",998,0.143185078909613,14.3185078909613
"680",2009,"Natural","Puyallup Chinook",377,0.0926517571884984,9.26517571884984
"681",2010,"Hatchery","Puyallup Chinook",979,0.0973257779103291,9.73257779103291
"682",2010,"Natural","Puyallup Chinook",529,0.0720413999727632,7.20413999727632
"683",2011,"Hatchery","Puyallup Chinook",796,0.104202120696426,10.4202120696426
"684",2011,"Natural","Puyallup Chinook",472,0.0912606341840681,9.12606341840681
"685",2012,"Hatchery","Puyallup Chinook",395,0.0468120407679545,4.68120407679545
"686",2012,"Natural","Puyallup Chinook",642,0.0747641784092232,7.47641784092232
"687",2013,"Hatchery","Puyallup Chinook",406,0.0424464192368008,4.24464192368008
"688",2013,"Natural","Puyallup Chinook",203,0.030997098793709,3.0997098793709
"689",2014,"Hatchery","Puyallup Chinook",793,0.115379019351084,11.5379019351084
"690",2014,"Natural","Puyallup Chinook",468,0.0816753926701571,8.16753926701571
"691",2015,"Hatchery","Puyallup Chinook",729,0.0735323784547105,7.35323784547105
"692",2015,"Natural","Puyallup Chinook",831,0.113416132114099,11.3416132114099
"693",2016,"Hatchery","Puyallup Chinook",1822,0.125060059029446,12.5060059029446
"694",2016,"Natural","Puyallup Chinook",713,0.0800583876038626,8.00583876038626
"695",2017,"Hatchery","Puyallup Chinook",849,0.0670510187963987,6.70510187963987
"696",2017,"Natural","Puyallup Chinook",637,0.063930148534725,6.3930148534725
"697",2018,"Hatchery","Puyallup Chinook",1833,0.187212746399755,18.7212746399755
"698",2018,"Natural","Puyallup Chinook",486,0.0557147770262524,5.57147770262524
"699",2019,"Hatchery","Puyallup Chinook",1399,0.289588077002691,28.9588077002691
"700",2019,"Natural","Puyallup Chinook",289,0.0817538896746818,8.17538896746817
"701",1983,"Composite","Sammamish Chinook",544,0.0246902373712159,2.46902373712159
"702",1984,"Composite","Sammamish Chinook",354,0.0142834086507424,1.42834086507424
"703",1985,"Composite","Sammamish Chinook",183,0.00571517801374141,0.571517801374141
"704",1986,"Composite","Sammamish Chinook",528,0.0146642226295617,1.46642226295617
"705",1987,"Composite","Sammamish Chinook",498,0.0148196643256755,1.48196643256755
"706",1988,"Composite","Sammamish Chinook",233,0.00689838938891521,0.689838938891521
"707",1989,"Composite","Sammamish Chinook",453,0.0142618770267292,1.42618770267292
"708",1990,"Composite","Sammamish Chinook",318,0.0084725441611382,0.84725441611382
"709",1991,"Composite","Sammamish Chinook",153,0.00548288837125963,0.548288837125963
"710",1992,"Composite","Sammamish Chinook",265,0.0116416992487809,1.16416992487809
"711",1993,"Composite","Sammamish Chinook",89,0.00455989343170407,0.455989343170407
"712",1994,"Composite","Sammamish Chinook",436,0.0209373799462159,2.09373799462159
"713",1995,"Composite","Sammamish Chinook",249,0.00943896891584534,0.943896891584534
"714",1996,"Composite","Sammamish Chinook",33,0.00117116797387941,0.117116797387941
"715",1997,"Composite","Sammamish Chinook",67,0.00397980397980398,0.397980397980398
"716",1998,"Composite","Sammamish Chinook",398,0.0133378016085791,1.33378016085791
"717",1999,"Composite","Sammamish Chinook",732,0.0384070517865575,3.84070517865575
"718",2000,"Composite","Sammamish Chinook",642,0.0228673196794301,2.28673196794301
"719",2001,"Composite","Sammamish Chinook",1690,0.0569771754155288,5.69771754155288
"720",2002,"Composite","Sammamish Chinook",1478,0.0362095154098682,3.62095154098682
"721",2003,"Composite","Sammamish Chinook",650,0.033640409895456,3.3640409895456
"722",2004,"Hatchery","Sammamish Chinook",784,0.0613938919342208,6.13938919342208
"723",2004,"Natural","Sammamish Chinook",228,0.028524959339422,2.8524959339422
"724",2005,"Hatchery","Sammamish Chinook",671,0.0962697274031564,9.62697274031564
"725",2005,"Natural","Sammamish Chinook",195,0.0320091923834537,3.20091923834537
"726",2006,"Hatchery","Sammamish Chinook",1585,0.125069044425156,12.5069044425156
"727",2006,"Natural","Sammamish Chinook",638,0.0449992946819015,4.49992946819015
"728",2007,"Hatchery","Sammamish Chinook",1160,0.121951219512195,12.1951219512195
"729",2007,"Natural","Sammamish Chinook",140,0.0145575543308724,1.45575543308724
"730",2008,"Hatchery","Sammamish Chinook",1142,0.113881132828081,11.3881132828081
"731",2008,"Natural","Sammamish Chinook",159,0.00909663024200469,0.909663024200469
"732",2009,"Hatchery","Sammamish Chinook",877,0.125824964131994,12.5824964131994
"733",2009,"Natural","Sammamish Chinook",47,0.0115507495699189,1.15507495699189
"734",2010,"Hatchery","Sammamish Chinook",1710,0.169997017596183,16.9997017596183
"735",2010,"Natural","Sammamish Chinook",71,0.00966907258613646,0.966907258613646
"736",2011,"Hatchery","Sammamish Chinook",700,0.0916350307631889,9.16350307631889
"737",2011,"Natural","Sammamish Chinook",33,0.00638051044083527,0.638051044083527
"738",2012,"Hatchery","Sammamish Chinook",1869,0.221497985304575,22.1497985304575
"739",2012,"Natural","Sammamish Chinook",165,0.0192150925818097,1.92150925818097
"740",2013,"Hatchery","Sammamish Chinook",1428,0.149294302143231,14.9294302143231
"741",2013,"Natural","Sammamish Chinook",150,0.0229042601923958,2.29042601923958
"742",2014,"Hatchery","Sammamish Chinook",447,0.0650371017023134,6.50371017023134
"743",2014,"Natural","Sammamish Chinook",35,0.00610820244328098,0.610820244328098
"744",2015,"Hatchery","Sammamish Chinook",904,0.0911841839822473,9.11841839822473
"745",2015,"Natural","Sammamish Chinook",84,0.0114644465674901,1.14644465674901
"746",2016,"Hatchery","Sammamish Chinook",1100,0.0755027798750772,7.55027798750772
"747",2016,"Natural","Sammamish Chinook",147,0.0165057264765327,1.65057264765327
"748",2017,"Hatchery","Sammamish Chinook",1321,0.104327910282736,10.4327910282736
"749",2017,"Natural","Sammamish Chinook",203,0.0203733440385387,2.03733440385387
"750",2018,"Hatchery","Sammamish Chinook",563,0.0575017873557349,5.75017873557349
"751",2018,"Natural","Sammamish Chinook",96,0.0110053880545684,1.10053880545684
"752",2019,"Hatchery","Sammamish Chinook",256,0.0529910991513144,5.29910991513144
"753",2019,"Natural","Sammamish Chinook",109,0.0308345120226308,3.08345120226308
"754",1968,"Composite","Skokomish Chinook",2400,0.158677685950413,15.8677685950413
"755",1969,"Composite","Skokomish Chinook",1700,0.13139588808162,13.139588808162
"756",1970,"Composite","Skokomish Chinook",2100,0.0754635618801207,7.54635618801207
"757",1971,"Composite","Skokomish Chinook",2666,0.121935601902671,12.1935601902671
"758",1972,"Composite","Skokomish Chinook",1066,0.0830865159781762,8.30865159781762
"759",1973,"Composite","Skokomish Chinook",1572,0.112955378314292,11.2955378314292
"760",1974,"Composite","Skokomish Chinook",674,0.0249500259124898,2.49500259124898
"761",1975,"Composite","Skokomish Chinook",1673,0.0682857142857143,6.82857142857143
"762",1976,"Composite","Skokomish Chinook",1134,0.0444165915945321,4.44165915945321
"763",1977,"Composite","Skokomish Chinook",1427,0.0637679864152292,6.37679864152292
"764",1978,"Composite","Skokomish Chinook",164,0.00599459024782513,0.599459024782513
"765",1979,"Composite","Skokomish Chinook",1251,0.0341048499223031,3.41048499223031
"766",1980,"Composite","Skokomish Chinook",479,0.0114527543993879,1.14527543993879
"767",1981,"Composite","Skokomish Chinook",117,0.00645695364238411,0.645695364238411
"768",1982,"Composite","Skokomish Chinook",248,0.0122161469878331,1.22161469878331
"769",1983,"Composite","Skokomish Chinook",1007,0.045704171016203,4.5704171016203
"770",1984,"Composite","Skokomish Chinook",1394,0.0562459651387992,5.62459651387992
"771",1985,"Composite","Skokomish Chinook",2974,0.0928794503435353,9.28794503435353
"772",1986,"Composite","Skokomish Chinook",2643,0.0734044325945676,7.34044325945676
"773",1987,"Composite","Skokomish Chinook",2112,0.0628496607546721,6.28496607546721
"774",1988,"Composite","Skokomish Chinook",2666,0.0789317858834676,7.89317858834676
"775",1989,"Composite","Skokomish Chinook",1204,0.0379057393823002,3.79057393823002
"776",1990,"Composite","Skokomish Chinook",642,0.0171049476460715,1.71049476460715
"777",1991,"Composite","Skokomish Chinook",1719,0.0616018634653288,6.16018634653288
"778",1992,"Composite","Skokomish Chinook",825,0.0362430259631859,3.62430259631859
"779",1993,"Composite","Skokomish Chinook",960,0.0491853673532124,4.91853673532124
"780",1994,"Composite","Skokomish Chinook",657,0.0315501344602382,3.15501344602382
"781",1995,"Composite","Skokomish Chinook",1398,0.0529946929492039,5.29946929492039
"782",1996,"Composite","Skokomish Chinook",995,0.0353124889093942,3.53124889093942
"783",1997,"Composite","Skokomish Chinook",452,0.0268488268488268,2.68488268488268
"784",1998,"Composite","Skokomish Chinook",1177,0.0394436997319035,3.94436997319035
"785",1965,"Composite","Skykomish Chinook",4693,0.390302727877578,39.0302727877578
"786",1966,"Composite","Skykomish Chinook",6463,0.373886382043272,37.3886382043272
"787",1967,"Composite","Skykomish Chinook",2899,0.360348042262275,36.0348042262275
"788",1968,"Composite","Skykomish Chinook",4301,0.284363636363636,28.4363636363636
"789",1969,"Composite","Skykomish Chinook",3066,0.236976348740145,23.6976348740145
"790",1970,"Composite","Skykomish Chinook",4687,0.168427483110536,16.8427483110536
"791",1971,"Composite","Skykomish Chinook",6756,0.309001097694841,30.9001097694841
"792",1972,"Composite","Skykomish Chinook",2726,0.212470771628995,21.2470771628995
"793",1973,"Composite","Skykomish Chinook",3621,0.260185384781203,26.0185384781203
"794",1974,"Composite","Skykomish Chinook",4684,0.173391574739024,17.3391574739024
"795",1975,"Composite","Skykomish Chinook",3030,0.123673469387755,12.3673469387755
"796",1976,"Composite","Skykomish Chinook",3223,0.126238690219733,12.6238690219733
"797",1977,"Composite","Skykomish Chinook",4529,0.202386272231656,20.2386272231656
"798",1978,"Composite","Skykomish Chinook",5849,0.21379486804591,21.379486804591
"799",1979,"Composite","Skykomish Chinook",5277,0.143861944876094,14.3861944876094
"800",1980,"Composite","Skykomish Chinook",5221,0.124832631981637,12.4832631981637
"801",1981,"Composite","Skykomish Chinook",2408,0.132891832229581,13.2891832229581
"802",1982,"Composite","Skykomish Chinook",3690,0.181764445101227,18.1764445101227
"803",1983,"Composite","Skykomish Chinook",2813,0.127672128171379,12.7672128171379
"804",1984,"Composite","Skykomish Chinook",2389,0.0963928340865074,9.63928340865074
"805",1985,"Composite","Skykomish Chinook",3580,0.111805121798876,11.1805121798876
"806",1986,"Composite","Skykomish Chinook",3377,0.093789923901572,9.3789923901572
"807",1987,"Composite","Skykomish Chinook",3834,0.114093560290442,11.4093560290442
"808",1988,"Composite","Skykomish Chinook",4004,0.11854571293226,11.854571293226
"809",1989,"Composite","Skykomish Chinook",2221,0.0699241255548909,6.99241255548909
"810",1990,"Composite","Skykomish Chinook",3445,0.0917858950789971,9.17858950789972
"811",1991,"Composite","Skykomish Chinook",2172,0.0778355133488622,7.78355133488622
"812",1992,"Composite","Skykomish Chinook",2002,0.0879497430039977,8.79497430039977
"813",1993,"Composite","Skykomish Chinook",1653,0.0846910544113126,8.46910544113126
"814",1994,"Composite","Skykomish Chinook",2898,0.139166346523242,13.9166346523242
"815",1995,"Composite","Skykomish Chinook",2791,0.105799848369977,10.5799848369977
"816",1996,"Composite","Skykomish Chinook",3819,0.135536075522589,13.5536075522589
"817",1997,"Hatchery","Skykomish Chinook",621,0.365724381625442,36.5724381625442
"818",1997,"Natural","Skykomish Chinook",1540,0.28785046728972,28.785046728972
"819",1998,"Hatchery","Skykomish Chinook",2920,0.61877516422971,61.877516422971
"820",1998,"Natural","Skykomish Chinook",1495,0.348079161816065,34.8079161816065
"821",1999,"Hatchery","Skykomish Chinook",2045,0.493842067133543,49.3842067133543
"822",1999,"Natural","Skykomish Chinook",1401,0.339883551673945,33.9883551673945
"823",2000,"Hatchery","Skykomish Chinook",2893,0.612145577655523,61.2145577655523
"824",2000,"Natural","Skykomish Chinook",1775,0.413078892250407,41.3078892250407
"825",2001,"Hatchery","Skykomish Chinook",1523,0.321647307286167,32.1647307286167
"826",2001,"Natural","Skykomish Chinook",3054,0.386337760910816,38.6337760910816
"827",2002,"Composite","Skykomish Chinook",4327,0.106007153706698,10.6007153706698
"828",2003,"Composite","Skykomish Chinook",3472,0.179691543318497,17.9691543318497
"829",2004,"Composite","Skykomish Chinook",7614,0.20377358490566,20.377358490566
"830",2005,"Composite","Skykomish Chinook",3201,0.121572350930498,12.1572350930498
"831",2006,"Hatchery","Skykomish Chinook",931,0.0734632683658171,7.34632683658171
"832",2006,"Natural","Skykomish Chinook",4642,0.327408661306249,32.7408661306249
"833",2007,"Hatchery","Skykomish Chinook",1138,0.119638351555929,11.9638351555929
"834",2007,"Natural","Skykomish Chinook",1510,0.157013621711552,15.7013621711552
"835",2008,"Hatchery","Skykomish Chinook",1033,0.10301156761069,10.301156761069
"836",2008,"Natural","Skykomish Chinook",4780,0.273471022369701,27.3471022369701
"837",2009,"Hatchery","Skykomish Chinook",268,0.0384505021520803,3.84505021520803
"838",2009,"Natural","Skykomish Chinook",1146,0.281641681002703,28.1641681002703
"839",2010,"Hatchery","Skykomish Chinook",676,0.0672034993538125,6.72034993538125
"840",2010,"Natural","Skykomish Chinook",1836,0.250034046030233,25.0034046030233
"841",2011,"Hatchery","Skykomish Chinook",305,0.0399266919753895,3.99266919753895
"842",2011,"Natural","Skykomish Chinook",876,0.169373549883991,16.9373549883991
"843",2012,"Hatchery","Skykomish Chinook",1283,0.152050248874141,15.2050248874141
"844",2012,"Natural","Skykomish Chinook",2462,0.286712472341912,28.6712472341912
"845",2013,"Hatchery","Skykomish Chinook",495,0.0517511761630946,5.17511761630946
"846",2013,"Natural","Skykomish Chinook",1860,0.284012826385708,28.4012826385708
"847",2014,"Hatchery","Skykomish Chinook",1409,0.205005092390514,20.5005092390514
"848",2014,"Natural","Skykomish Chinook",1654,0.288656195462478,28.8656195462478
"849",2015,"Hatchery","Skykomish Chinook",1449,0.146156949768005,14.6156949768005
"850",2015,"Natural","Skykomish Chinook",1585,0.216323188207998,21.6323188207998
"851",2016,"Hatchery","Skykomish Chinook",1422,0.0976045027112362,9.76045027112362
"852",2016,"Natural","Skykomish Chinook",2363,0.265326746013923,26.5326746013923
"853",2017,"Hatchery","Skykomish Chinook",1591,0.125651555836361,12.5651555836361
"854",2017,"Natural","Skykomish Chinook",2783,0.279305499799277,27.9305499799277
"855",2018,"Hatchery","Skykomish Chinook",789,0.0805842099887652,8.05842099887652
"856",2018,"Natural","Skykomish Chinook",2259,0.258970537659062,25.8970537659062
"857",2019,"Hatchery","Skykomish Chinook",397,0.0821776029807493,8.21776029807493
"858",2019,"Natural","Skykomish Chinook",569,0.160961810466761,16.0961810466761
"859",1965,"Composite","Snoqualmie Chinook",525,0.0436626746506986,4.36626746506986
"860",1966,"Composite","Snoqualmie Chinook",1188,0.0687261367580701,6.87261367580701
"861",1967,"Composite","Snoqualmie Chinook",321,0.0399005593536358,3.99005593536358
"862",1968,"Composite","Snoqualmie Chinook",756,0.0499834710743802,4.99834710743802
"863",1969,"Composite","Snoqualmie Chinook",424,0.0327716803215335,3.27716803215335
"864",1970,"Composite","Snoqualmie Chinook",821,0.0295026591921805,2.95026591921805
"865",1971,"Composite","Snoqualmie Chinook",785,0.0359037687522869,3.59037687522869
"866",1972,"Composite","Snoqualmie Chinook",348,0.0271239282930631,2.71239282930631
"867",1973,"Composite","Snoqualmie Chinook",656,0.047136595530646,4.7136595530646
"868",1974,"Composite","Snoqualmie Chinook",1061,0.0392759309987414,3.92759309987414
"869",1975,"Composite","Snoqualmie Chinook",923,0.0376734693877551,3.76734693877551
"870",1976,"Composite","Snoqualmie Chinook",1436,0.056245348791665,5.6245348791665
"871",1977,"Composite","Snoqualmie Chinook",1013,0.0452676736080079,4.52676736080079
"872",1978,"Composite","Snoqualmie Chinook",2056,0.0751516923751736,7.51516923751736
"873",1979,"Composite","Snoqualmie Chinook",449,0.0122406695564461,1.22406695564461
"874",1980,"Composite","Snoqualmie Chinook",1305,0.0312021805661821,3.12021805661821
"875",1981,"Composite","Snoqualmie Chinook",922,0.0508830022075055,5.08830022075055
"876",1982,"Composite","Snoqualmie Chinook",808,0.0398009950248756,3.98009950248756
"877",1983,"Composite","Snoqualmie Chinook",1724,0.0782462669631916,7.82462669631916
"878",1984,"Composite","Snoqualmie Chinook",1095,0.0441817301484829,4.41817301484829
"879",1985,"Composite","Snoqualmie Chinook",1150,0.0359150530918176,3.59150530918176
"880",1986,"Composite","Snoqualmie Chinook",1157,0.0321335333000056,3.21335333000056
"881",1987,"Composite","Snoqualmie Chinook",855,0.0254433995952863,2.54433995952863
"882",1988,"Composite","Snoqualmie Chinook",509,0.0150698720985315,1.50698720985315
"883",1989,"Composite","Snoqualmie Chinook",952,0.0299719799767025,2.99719799767024
"884",1990,"Composite","Snoqualmie Chinook",1277,0.0340233927477153,3.40233927477153
"885",1991,"Composite","Snoqualmie Chinook",628,0.0225049274323598,2.25049274323598
"886",1992,"Composite","Snoqualmie Chinook",706,0.0310152440363748,3.10152440363748
"887",1993,"Composite","Snoqualmie Chinook",2366,0.121221436622605,12.1221436622605
"888",1994,"Composite","Snoqualmie Chinook",508,0.0243949289281598,2.43949289281598
"889",1995,"Composite","Snoqualmie Chinook",565,0.0214177407126611,2.14177407126611
"890",1996,"Composite","Snoqualmie Chinook",1032,0.0366256166376832,3.66256166376832
"891",1997,"Hatchery","Snoqualmie Chinook",121,0.0712603062426384,7.12603062426384
"892",1997,"Natural","Snoqualmie Chinook",1796,0.335700934579439,33.5700934579439
"893",1998,"Hatchery","Snoqualmie Chinook",530,0.112311930493749,11.2311930493749
"894",1998,"Natural","Snoqualmie Chinook",1361,0.316880093131548,31.6880093131548
"895",1999,"Hatchery","Snoqualmie Chinook",305,0.073653706834098,7.3653706834098
"896",1999,"Natural","Snoqualmie Chinook",1040,0.252304706453178,25.2304706453178
"897",2000,"Hatchery","Snoqualmie Chinook",179,0.0378755818874312,3.78755818874312
"898",2000,"Natural","Snoqualmie Chinook",1248,0.290435187340005,29.0435187340005
"899",2001,"Hatchery","Snoqualmie Chinook",305,0.0644139387539599,6.44139387539599
"900",2001,"Natural","Snoqualmie Chinook",3284,0.415433270082226,41.5433270082226
"901",2002,"Composite","Snoqualmie Chinook",2895,0.0709245920917242,7.09245920917242
"902",2003,"Composite","Snoqualmie Chinook",1972,0.102059828175137,10.2059828175137
"903",2004,"Composite","Snoqualmie Chinook",2988,0.0799678843837816,7.99678843837816
"904",2005,"Hatchery","Snoqualmie Chinook",311,0.0446197991391679,4.46197991391679
"905",2005,"Natural","Snoqualmie Chinook",968,0.158896913985555,15.8896913985555
"906",2006,"Hatchery","Snoqualmie Chinook",454,0.0358241931665746,3.58241931665746
"907",2006,"Natural","Snoqualmie Chinook",2161,0.152419241077726,15.2419241077726
"908",2007,"Hatchery","Snoqualmie Chinook",160,0.0168208578637511,1.68208578637511
"909",2007,"Natural","Snoqualmie Chinook",1174,0.122075491317459,12.2075491317459
"910",2008,"Hatchery","Snoqualmie Chinook",370,0.0368966892700439,3.68966892700439
"911",2008,"Natural","Snoqualmie Chinook",2190,0.12529320899365,12.529320899365
"912",2009,"Hatchery","Snoqualmie Chinook",246,0.0352941176470588,3.52941176470588
"913",2009,"Natural","Snoqualmie Chinook",649,0.15949864831654,15.949864831654
"914",2010,"Hatchery","Snoqualmie Chinook",203,0.0201809324982603,2.01809324982603
"915",2010,"Natural","Snoqualmie Chinook",1585,0.215851831676427,21.5851831676427
"916",2011,"Hatchery","Snoqualmie Chinook",225,0.029454117031025,2.9454117031025
"917",2011,"Natural","Snoqualmie Chinook",477,0.0922273781902552,9.22273781902552
"918",2012,"Hatchery","Snoqualmie Chinook",488,0.0578336098601564,5.78336098601564
"919",2012,"Natural","Snoqualmie Chinook",891,0.103761499941772,10.3761499941772
"920",2013,"Hatchery","Snoqualmie Chinook",119,0.0124411918452692,1.24411918452692
"921",2013,"Natural","Snoqualmie Chinook",770,0.117575202320965,11.7575202320965
"922",2014,"Hatchery","Snoqualmie Chinook",141,0.0205150589262331,2.05150589262331
"923",2014,"Natural","Snoqualmie Chinook",698,0.121815008726003,12.1815008726003
"924",2015,"Hatchery","Snoqualmie Chinook",135,0.0136171071212427,1.36171071212427
"925",2015,"Natural","Snoqualmie Chinook",694,0.0947181656885492,9.47181656885492
"926",2016,"Hatchery","Snoqualmie Chinook",355,0.0243668062324113,2.43668062324113
"927",2016,"Natural","Snoqualmie Chinook",1013,0.113743543678419,11.3743543678419
"928",2017,"Hatchery","Snoqualmie Chinook",344,0.0271679039646185,2.71679039646185
"929",2017,"Natural","Snoqualmie Chinook",1401,0.140606182256122,14.0606182256122
"930",2018,"Hatchery","Snoqualmie Chinook",339,0.0346236339495455,3.46236339495455
"931",2018,"Natural","Snoqualmie Chinook",823,0.0943482746761435,9.43482746761435
"932",2019,"Hatchery","Snoqualmie Chinook",233,0.0482301800869385,4.82301800869385
"933",2019,"Natural","Snoqualmie Chinook",445,0.125884016973126,12.5884016973126
"934",1984,"Composite","South Fork Nooksack Chinook",188,0.00758553905745642,0.758553905745642
"935",1985,"Composite","South Fork Nooksack Chinook",445,0.0138975640224859,1.38975640224859
"936",1986,"Composite","South Fork Nooksack Chinook",170,0.00472143531633617,0.472143531633617
"937",1987,"Composite","South Fork Nooksack Chinook",248,0.00738007380073801,0.738007380073801
"938",1988,"Composite","South Fork Nooksack Chinook",233,0.00689838938891521,0.689838938891521
"939",1989,"Composite","South Fork Nooksack Chinook",606,0.0190788023801278,1.90788023801278
"940",1990,"Composite","South Fork Nooksack Chinook",142,0.00378333732981643,0.378333732981643
"941",1991,"Composite","South Fork Nooksack Chinook",365,0.0130800931732664,1.30800931732664
"942",1992,"Composite","South Fork Nooksack Chinook",103,0.00452488687782805,0.452488687782805
"943",1993,"Composite","South Fork Nooksack Chinook",235,0.0120401680500051,1.20401680500051
"944",1994,"Composite","South Fork Nooksack Chinook",118,0.00566653860929696,0.566653860929696
"945",1995,"Composite","South Fork Nooksack Chinook",290,0.0109931766489765,1.09931766489765
"946",1996,"Composite","South Fork Nooksack Chinook",203,0.00720445753628846,0.720445753628846
"947",1997,"Composite","South Fork Nooksack Chinook",180,0.0106920106920107,1.06920106920107
"948",1998,"Composite","South Fork Nooksack Chinook",157,0.00526139410187668,0.526139410187668
"949",1999,"Hatchery","South Fork Nooksack Chinook",217,0.0524028012557353,5.24028012557353
"950",1999,"Natural","South Fork Nooksack Chinook",32,0.00776322173702086,0.776322173702086
"951",1999,"Unknown","South Fork Nooksack Chinook",39,1,100
"952",2000,"Hatchery","South Fork Nooksack Chinook",206,0.0435886584849767,4.35886584849767
"953",2000,"Natural","South Fork Nooksack Chinook",153,0.0356062369094717,3.56062369094717
"954",2000,"Unknown","South Fork Nooksack Chinook",15,1,100
"955",2001,"Hatchery","South Fork Nooksack Chinook",203,0.0428722280887012,4.28722280887012
"956",2001,"Natural","South Fork Nooksack Chinook",210,0.0265654648956357,2.65654648956357
"957",2001,"Unknown","South Fork Nooksack Chinook",8,1,100
"958",2002,"Hatchery","South Fork Nooksack Chinook",387,0.0767552558508528,7.67552558508528
"959",2002,"Natural","South Fork Nooksack Chinook",190,0.0660180681028492,6.60180681028492
"960",2002,"Unknown","South Fork Nooksack Chinook",47,1,100
"961",2003,"Hatchery","South Fork Nooksack Chinook",341,0.0361688587187102,3.61688587187102
"962",2003,"Natural","South Fork Nooksack Chinook",69,0.0175215845606907,1.75215845606907
"963",2003,"Unknown","South Fork Nooksack Chinook",160,1,100
"964",2004,"Hatchery","South Fork Nooksack Chinook",100,0.00783085356303837,0.783085356303837
"965",2004,"Natural","South Fork Nooksack Chinook",58,0.00725634930564244,0.725634930564244
"966",2004,"Unknown","South Fork Nooksack Chinook",12,1,100
"967",2005,"Hatchery","South Fork Nooksack Chinook",86,0.012338593974175,1.2338593974175
"968",2005,"Natural","South Fork Nooksack Chinook",75,0.0123112278397899,1.23112278397899
"969",2005,"Unknown","South Fork Nooksack Chinook",70,1,100
"970",2006,"Hatchery","South Fork Nooksack Chinook",264,0.0208316894184487,2.08316894184487
"971",2006,"Natural","South Fork Nooksack Chinook",163,0.0114966850049372,1.14966850049372
"972",2006,"Unknown","South Fork Nooksack Chinook",90,1,100
"973",2007,"Hatchery","South Fork Nooksack Chinook",240,0.0252312867956266,2.52312867956266
"974",2007,"Natural","South Fork Nooksack Chinook",64,0.00665488197982739,0.665488197982739
"975",2007,"Unknown","South Fork Nooksack Chinook",35,1,100
"976",2008,"Hatchery","South Fork Nooksack Chinook",235,0.0234343837255684,2.34343837255684
"977",2008,"Natural","South Fork Nooksack Chinook",185,0.0105841295268608,1.05841295268608
"978",2008,"Unknown","South Fork Nooksack Chinook",23,1,100
"979",2009,"Hatchery","South Fork Nooksack Chinook",315,0.04519368723099,4.519368723099
"980",2009,"Natural","South Fork Nooksack Chinook",103,0.0253133448021627,2.53133448021627
"981",2009,"Unknown","South Fork Nooksack Chinook",38,1,100
"982",2010,"Hatchery","South Fork Nooksack Chinook",415,0.0412565861417636,4.12565861417636
"983",2010,"Natural","South Fork Nooksack Chinook",64,0.00871578373961596,0.871578373961596
"984",2010,"Unknown","South Fork Nooksack Chinook",29,1,100
"985",2011,"Hatchery","South Fork Nooksack Chinook",272,0.0356067548108391,3.56067548108391
"986",2011,"Natural","South Fork Nooksack Chinook",151,0.0291956689868523,2.91956689868523
"987",2011,"Unknown","South Fork Nooksack Chinook",48,1,100
"988",2012,"Hatchery","South Fork Nooksack Chinook",172,0.0203839772457928,2.03839772457928
